time_bucket,sales,transaction
2022-03-26 15:45:28,127.81,56
2022-03-26 15:45:38,176.1,76
2022-03-26 15:45:41,145.23,89
2022-03-26 15:45:48,196.71,14
2022-03-26 16:00:13,154.77,90
2022-03-26 16:00:23,126.09,36
2022-03-26 16:00:27,165.87,81
2022-03-26 16:00:50,161.5,20
2022-03-26 16:00:54,193.78,24
2022-03-26 16:15:03,110.96,20
2022-03-26 16:15:05,50.43,68
2022-03-26 16:15:13,14.7,7
2022-03-26 16:15:29,143.49,24
2022-03-26 16:15:41,43.56,39
2022-03-26 16:15:48,118.81,8
2022-03-26 16:30:15,120.67,13
2022-03-26 16:30:16,106.38,57
2022-03-26 16:30:23,16.45,81
2022-03-26 16:30:38,196.78,98
2022-03-26 16:30:47,59.64,5
2022-03-26 16:30:49,91.49,54
2022-03-26 16:45:04,68.48,81
2022-03-26 16:45:19,50.76,44
2022-03-26 16:45:30,11.89,56
2022-03-26 16:45:37,35.15,65
2022-03-26 16:45:51,94.72,52
2022-03-26 16:45:54,119.67,43
2022-03-26 17:00:01,33.87,26
2022-03-26 17:00:08,178.25,92
2022-03-26 17:00:36,54.07,75
2022-03-26 17:00:40,39.49,70
2022-03-26 17:00:45,104.52,36
2022-03-26 17:00:49,89.72,5
2022-03-26 17:00:50,39.82,52
2022-03-26 17:00:54,121.03,30
2022-03-26 17:15:04,47.12,8
2022-03-26 17:15:12,28.35,60
2022-03-26 17:15:15,140.85,50
2022-03-26 17:15:20,175.79,37
2022-03-26 17:15:23,85.8,85
2022-03-26 17:15:29,131.66,64
2022-03-26 17:15:33,80.69,57
2022-03-26 17:15:58,137.08,16
2022-03-26 17:30:17,33.75,2
2022-03-26 17:30:22,62.47,38
2022-03-26 17:30:29,120.88,67
2022-03-26 17:30:37,6.37,63
2022-03-26 17:30:43,77.49,11
2022-03-26 17:30:50,24.62,81
2022-03-26 17:30:54,178.41,49
2022-03-26 17:45:00,152.42,14
2022-03-26 17:45:04,198.85,78
2022-03-26 17:45:12,14.27,88
2022-03-26 17:45:32,28.23,64
2022-03-26 17:45:40,30.32,12
2022-03-26 17:45:44,154.12,16
2022-03-26 17:45:47,100.61,68
2022-03-26 17:45:55,99.3,62
2022-03-26 18:00:03,128.51,44
2022-03-26 18:00:06,71.86,9
2022-03-26 18:00:12,12.43,40
2022-03-26 18:00:17,172.39,57
2022-03-26 18:00:25,172.89,56
2022-03-26 18:00:30,163.81,28
2022-03-26 18:00:35,77.05,19
2022-03-26 18:00:39,91.16,40
2022-03-26 18:00:44,73.64,74
2022-03-26 18:00:57,71.66,52
2022-03-26 18:15:03,90.67,34
2022-03-26 18:15:10,113.33,94
2022-03-26 18:15:21,56.81,47
2022-03-26 18:15:27,50.51,45
2022-03-26 18:15:32,149.44,88
2022-03-26 18:15:36,157.05,71
2022-03-26 18:15:41,28.88,50
2022-03-26 18:15:49,171.45,91
2022-03-26 18:15:54,30.66,65
2022-03-26 18:15:59,18.79,74
2022-03-26 18:30:02,56.65,46
2022-03-26 18:30:14,147.62,84
2022-03-26 18:30:16,142.22,65
2022-03-26 18:30:22,141.81,25
2022-03-26 18:30:27,146.42,45
2022-03-26 18:30:36,94.47,24
2022-03-26 18:30:44,82.24,71
2022-03-26 18:30:50,11.14,65
2022-03-26 18:30:54,102.98,40
2022-03-26 18:45:10,161.48,42
2022-03-26 18:45:12,173.05,88
2022-03-26 18:45:16,19.74,82
2022-03-26 18:45:18,149.28,13
2022-03-26 18:45:23,162.13,66
2022-03-26 18:45:42,131.25,18
2022-03-26 18:45:44,104.9,72
2022-03-26 18:45:46,175.7,33
2022-03-26 18:45:51,172.91,66
2022-03-26 18:45:55,27.38,14
2022-03-26 19:00:02,138.94,79
2022-03-26 19:00:07,110.57,75
2022-03-26 19:00:15,49.43,83
2022-03-26 19:00:18,24.65,74
2022-03-26 19:00:24,156.8,27
2022-03-26 19:00:29,97.63,19
2022-03-26 19:00:32,95.22,72
2022-03-26 19:00:35,49.75,58
2022-03-26 19:00:41,179.27,69
2022-03-26 19:00:46,189.73,54
2022-03-26 19:00:51,189.21,55
2022-03-26 19:00:58,182.95,13
2022-03-26 19:15:03,52.63,77
2022-03-26 19:15:06,106.0,32
2022-03-26 19:15:12,72.25,71
2022-03-26 19:15:20,80.23,44
2022-03-26 19:15:22,7.22,84
2022-03-26 19:15:30,129.45,55
2022-03-26 19:15:37,198.93,0
2022-03-26 19:15:39,141.03,73
2022-03-26 19:15:47,152.86,86
2022-03-26 19:15:49,81.87,14
2022-03-26 19:15:54,48.92,55
2022-03-26 19:15:56,132.52,42
2022-03-26 19:30:01,63.16,22
2022-03-26 19:30:03,56.13,45
2022-03-26 19:30:10,192.01,17
2022-03-26 19:30:11,68.77,28
2022-03-26 19:30:20,27.91,69
2022-03-26 19:30:28,197.17000000000002,82
2022-03-26 19:30:38,101.66,38
2022-03-26 19:30:45,153.61,70
2022-03-26 19:30:47,47.83,19
2022-03-26 19:30:56,115.11,13
2022-03-26 19:45:01,112.91,39
2022-03-26 19:45:08,2.71,91
2022-03-26 19:45:11,105.17,43
2022-03-26 19:45:17,30.49,18
2022-03-26 19:45:18,192.94,18
2022-03-26 19:45:26,110.27,96
2022-03-26 19:45:28,117.62,53
2022-03-26 19:45:34,59.5,68
2022-03-26 19:45:36,67.23,49
2022-03-26 19:45:44,178.95,17
2022-03-26 19:45:50,37.11,1
2022-03-26 19:45:54,153.77,56
2022-03-26 20:00:02,19.19,27
2022-03-26 20:00:08,132.53,66
2022-03-26 20:00:13,103.37,9
2022-03-26 20:00:19,63.82,67
2022-03-26 20:00:24,111.3,84
2022-03-26 20:00:29,184.41,100
2022-03-26 20:00:36,96.69,29
2022-03-26 20:00:40,8.46,70
2022-03-26 20:00:45,147.13,71
2022-03-26 20:00:46,80.94,5
2022-03-26 20:00:52,142.86,63
2022-03-26 20:00:57,154.37,70
2022-03-26 20:15:02,86.1,26
2022-03-26 20:15:03,45.91,43
2022-03-26 20:15:11,82.19,5
2022-03-26 20:15:19,196.0,92
2022-03-26 20:15:20,55.61,88
2022-03-26 20:15:28,139.8,80
2022-03-26 20:15:36,27.44,62
2022-03-26 20:15:37,91.46,8
2022-03-26 20:15:45,184.21,25
2022-03-26 20:15:53,131.74,13
2022-03-26 20:15:54,100.2,62
2022-03-26 20:30:03,78.23,54
2022-03-26 20:30:09,122.06,59
2022-03-26 20:30:12,60.09,2
2022-03-26 20:30:14,104.43,90
2022-03-26 20:30:20,97.06,20
2022-03-26 20:30:24,103.3,45
2022-03-26 20:30:31,105.5,23
2022-03-26 20:30:38,96.89,21
2022-03-26 20:30:41,33.08,27
2022-03-26 20:30:47,170.36,92
2022-03-26 20:30:54,128.98,62
2022-03-26 20:30:58,91.66,18
2022-03-26 20:45:01,77.52,80
2022-03-26 20:45:06,36.78,3
2022-03-26 20:45:13,81.44,54
2022-03-26 20:45:17,107.36,70
2022-03-26 20:45:23,107.9,70
2022-03-26 20:45:28,108.69,40
2022-03-26 20:45:31,73.3,35
2022-03-26 20:45:32,0.69,17
2022-03-26 20:45:39,9.06,7
2022-03-26 20:45:44,195.76,72
2022-03-26 20:45:48,135.18,65
2022-03-26 20:45:57,70.14,3
2022-03-26 21:00:11,199.2,43
2022-03-26 21:00:14,7.32,39
2022-03-26 21:00:22,137.53,76
2022-03-26 21:00:30,136.39,94
2022-03-26 21:00:34,154.91,2
2022-03-26 21:00:39,81.32,2
2022-03-26 21:00:42,162.33,9
2022-03-26 21:00:47,109.65,34
2022-03-26 21:15:03,2.62,8
2022-03-26 21:15:08,170.74,54
2022-03-26 21:15:34,120.22,31
2022-03-26 21:15:35,168.02,99
2022-03-26 21:15:40,126.44,78
2022-03-26 21:15:44,37.9,87
2022-03-26 21:15:51,158.8,3
2022-03-26 21:15:57,161.29,63
2022-03-26 21:30:04,27.39,57
2022-03-26 21:30:06,46.53,65
2022-03-26 21:30:12,44.29,14
2022-03-26 21:30:15,57.07,63
2022-03-26 21:30:18,168.72,52
2022-03-26 21:30:20,114.02,50
2022-03-26 21:30:26,113.47,77
2022-03-26 21:30:58,109.5,14
2022-03-26 21:45:25,184.56,84
2022-03-26 21:45:29,162.07,68
2022-03-26 21:45:37,124.14,46
2022-03-26 21:45:43,85.37,54
2022-03-26 21:45:47,184.35,46
2022-03-26 21:45:50,60.38,87
2022-03-26 21:45:53,83.63,8
2022-03-26 22:00:09,29.4,94
2022-03-26 22:00:23,148.0,3
2022-03-26 22:00:30,28.62,88
2022-03-26 22:00:49,132.93,35
2022-03-26 22:15:03,45.17,81
2022-03-26 22:15:15,42.48,9
2022-03-26 22:15:45,19.81,71
2022-03-26 22:15:54,109.54,29
2022-03-26 22:30:06,82.29,44
2022-03-26 22:30:23,20.26,58
2022-03-26 22:30:24,137.35,4
2022-03-26 22:30:58,87.17,65
2022-03-26 22:45:06,193.51,64
2022-03-26 22:45:22,46.5,2
2022-03-26 22:45:30,123.2,94
2022-03-26 22:45:53,188.58,0
2022-03-26 23:00:02,134.36,35
2022-03-26 23:00:04,42.84,62
2022-03-26 23:00:17,76.75,10
2022-03-26 23:00:50,107.43,2
2022-03-26 23:15:04,169.03,39
2022-03-26 23:15:20,30.17,47
2022-03-26 23:15:24,25.07,76
2022-03-26 23:15:33,171.82,66
2022-03-26 23:30:05,101.62,59
2022-03-26 23:30:41,51.46,29
2022-03-26 23:30:47,1.36,35
2022-03-26 23:30:48,12.3,17
2022-03-26 23:45:12,10.27,77
2022-03-26 23:45:36,160.19,20
2022-03-26 23:45:44,125.42,59
2022-03-26 23:45:52,68.73,39
2022-03-27 00:00:31,83.12,4
2022-03-27 10:00:48,14.06,27
2022-03-27 10:00:59,146.95,49
2022-03-27 10:15:05,18.65,47
2022-03-27 10:15:10,113.89,27
2022-03-27 10:15:15,49.82,92
2022-03-27 10:30:17,143.04,79
2022-03-27 10:30:21,118.34,70
2022-03-27 10:30:31,44.31,3
2022-03-27 10:45:13,128.86,11
2022-03-27 10:45:22,68.06,35
2022-03-27 10:45:44,21.67,77
2022-03-27 11:00:00,39.78,25
2022-03-27 11:00:11,195.64,46
2022-03-27 11:00:33,45.43,46
2022-03-27 11:00:38,110.44,22
2022-03-27 11:00:47,199.0,72
2022-03-27 11:15:11,58.97,16
2022-03-27 11:15:20,38.9,37
2022-03-27 11:15:41,78.92,33
2022-03-27 11:15:59,126.16,46
2022-03-27 11:30:18,2.7,47
2022-03-27 11:30:22,47.25,44
2022-03-27 11:30:35,164.97,41
2022-03-27 11:30:37,143.89,57
2022-03-27 11:30:52,128.92,43
2022-03-27 11:45:06,126.51,69
2022-03-27 11:45:22,71.7,51
2022-03-27 11:45:44,174.07,77
2022-03-27 11:45:57,193.62,46
2022-03-27 12:00:10,154.98,44
2022-03-27 12:00:15,104.04,35
2022-03-27 12:00:16,129.34,21
2022-03-27 12:00:39,119.43,27
2022-03-27 12:00:47,228.74,170
2022-03-27 12:15:16,157.06,100
2022-03-27 12:15:17,33.71,96
2022-03-27 12:15:18,168.17,28
2022-03-27 12:15:44,191.99,15
2022-03-27 12:15:47,87.91,53
2022-03-27 12:15:51,107.36,57
2022-03-27 12:30:16,143.37,10
2022-03-27 12:30:21,173.03,23
2022-03-27 12:30:22,0.12,1
2022-03-27 12:30:45,174.83,75
2022-03-27 12:30:47,68.17,23
2022-03-27 12:30:48,60.83,9
2022-03-27 12:45:18,141.43,111
2022-03-27 12:45:19,148.05,15
2022-03-27 12:45:48,55.04,25
2022-03-27 12:45:50,63.17,2
2022-03-27 12:45:55,148.71,97
2022-03-27 13:00:28,18.99,4
2022-03-27 13:00:29,179.16,16
2022-03-27 13:00:32,41.97,41
2022-03-27 13:00:35,214.41000000000003,105
2022-03-27 13:00:36,80.37,36
2022-03-27 13:00:37,84.93,48
2022-03-27 13:00:41,76.49,88
2022-03-27 13:15:33,76.39,55
2022-03-27 13:15:34,229.7,237
2022-03-27 13:15:35,248.08999999999997,1
2022-03-27 13:15:36,89.23,66
2022-03-27 13:30:33,228.31,138
2022-03-27 13:30:34,108.39,64
2022-03-27 13:30:35,268.62,111
2022-03-27 13:30:36,186.64,167
2022-03-27 13:30:37,160.11,0
2022-03-27 13:45:40,123.16,90
2022-03-27 13:45:43,95.17,189
2022-03-27 13:45:44,7.15,42
2022-03-27 13:45:45,20.35,18
2022-03-27 13:45:46,178.68,22
2022-03-27 14:00:13,185.44,72
2022-03-27 14:00:17,0.4,14
2022-03-27 14:00:19,56.02,64
2022-03-27 14:00:42,192.17,58
2022-03-27 14:00:44,126.11,83
2022-03-27 14:00:46,116.49,18
2022-03-27 14:15:23,21.88,50
2022-03-27 14:15:27,136.0,29
2022-03-27 14:15:30,135.42,4
2022-03-27 14:15:53,104.37,52
2022-03-27 14:15:55,160.44,6
2022-03-27 14:15:58,94.0,33
2022-03-27 14:30:23,67.72,90
2022-03-27 14:30:26,93.2,41
2022-03-27 14:30:50,121.55,96
2022-03-27 14:30:52,140.23,98
2022-03-27 14:30:57,76.82,58
2022-03-27 14:45:20,9.3,35
2022-03-27 14:45:22,108.81,82
2022-03-27 14:45:24,117.95,95
2022-03-27 14:45:49,191.77,74
2022-03-27 14:45:51,1.5,70
2022-03-27 14:45:58,12.71,93
2022-03-27 15:00:24,2.77,47
2022-03-27 15:00:28,88.63,67
2022-03-27 15:00:38,60.75,70
2022-03-27 15:00:59,77.27000000000001,146
2022-03-27 15:15:03,122.73,26
2022-03-27 15:15:20,61.7,76
2022-03-27 15:15:43,32.94,34
2022-03-27 15:15:46,164.72,12
2022-03-27 15:30:02,4.96,35
2022-03-27 15:30:03,125.86,29
2022-03-27 15:30:18,19.03,76
2022-03-27 15:30:23,146.71,21
2022-03-27 15:30:40,20.7,46
2022-03-27 15:45:08,41.93,51
2022-03-27 15:45:25,100.08,50
2022-03-27 15:45:43,96.39,4
2022-03-27 15:45:47,63.0,59
2022-03-27 16:00:00,174.18,98
2022-03-27 16:00:03,109.18,80
2022-03-27 16:00:14,17.13,59
2022-03-27 16:00:23,19.13,54
2022-03-27 16:00:44,124.4,6
2022-03-27 16:15:12,142.6,76
2022-03-27 16:15:32,132.93,78
2022-03-27 16:15:35,149.21,85
2022-03-27 16:15:57,87.25,87
2022-03-27 16:30:12,125.14,25
2022-03-27 16:30:18,111.3,18
2022-03-27 16:30:34,103.47,30
2022-03-27 16:30:50,23.81,79
2022-03-27 16:30:53,55.94,61
2022-03-27 16:45:12,125.88,84
2022-03-27 16:45:29,10.77,51
2022-03-27 16:45:31,93.39,94
2022-03-27 16:45:58,110.25,75
2022-03-27 17:00:11,48.37,17
2022-03-27 17:00:12,51.84,70
2022-03-27 17:00:20,83.52,59
2022-03-27 17:00:41,30.28,78
2022-03-27 17:00:47,27.71,86
2022-03-27 17:00:50,114.07,75
2022-03-27 17:15:00,159.51,33
2022-03-27 17:15:05,40.45,48
2022-03-27 17:15:09,39.72,91
2022-03-27 17:15:31,121.55,73
2022-03-27 17:15:35,22.03,35
2022-03-27 17:15:42,182.6,35
2022-03-27 17:30:01,118.31,99
2022-03-27 17:30:04,72.88,0
2022-03-27 17:30:27,166.03,1
2022-03-27 17:30:30,108.19,13
2022-03-27 17:30:33,94.5,25
2022-03-27 17:30:57,79.45,38
2022-03-27 17:45:00,8.42,92
2022-03-27 17:45:27,57.7,26
2022-03-27 17:45:29,168.4,56
2022-03-27 17:45:33,162.62,83
2022-03-27 17:45:55,8.33,91
2022-03-27 17:45:59,183.01,33
2022-03-27 18:00:31,120.91,100
2022-03-27 18:00:33,186.35,70
2022-03-27 18:00:35,184.38,84
2022-03-27 18:00:39,58.47,83
2022-03-27 18:00:41,183.45999999999998,30
2022-03-27 18:00:43,44.56,24
2022-03-27 18:00:44,146.87,46
2022-03-27 18:15:39,95.31,42
2022-03-27 18:15:40,193.55,52
2022-03-27 18:15:41,457.31,100
2022-03-27 18:15:42,19.41,15
2022-03-27 18:15:43,20.57,92
2022-03-27 18:30:28,153.12,26
2022-03-27 18:30:29,158.55,40
2022-03-27 18:30:30,114.29,26
2022-03-27 18:30:31,75.85,31
2022-03-27 18:30:33,300.25,47
2022-03-27 18:30:35,124.68,38
2022-03-27 18:30:37,16.86,55
2022-03-27 18:45:26,126.34,60
2022-03-27 18:45:27,165.18,61
2022-03-27 18:45:28,256.86,139
2022-03-27 19:00:10,60.82,125
2022-03-27 19:00:12,91.17,71
2022-03-27 19:00:30,166.17000000000002,78
2022-03-27 19:00:31,114.91,100
2022-03-27 19:00:50,85.89,158
2022-03-27 19:00:54,164.49,100
2022-03-27 19:15:11,172.99,1
2022-03-27 19:15:14,111.08,42
2022-03-27 19:15:33,264.96,69
2022-03-27 19:15:34,66.56,32
2022-03-27 19:15:52,142.18,74
2022-03-27 19:15:53,155.47,4
2022-03-27 19:15:54,36.25,77
2022-03-27 19:30:01,226.69,54
2022-03-27 19:30:14,34.7,11
2022-03-27 19:30:20,183.88,70
2022-03-27 19:30:21,6.97,64
2022-03-27 19:30:33,18.1,30
2022-03-27 19:30:38,17.29,49
2022-03-27 19:30:43,178.74,52
2022-03-27 19:30:57,96.86,46
2022-03-27 19:45:02,189.74,152
2022-03-27 19:45:03,33.07,27
2022-03-27 19:45:20,182.06,92
2022-03-27 19:45:25,192.89,90
2022-03-27 19:45:40,190.66,97
2022-03-27 19:45:41,141.01,3
2022-03-27 19:45:45,55.79,18
2022-03-27 20:00:05,148.43,159
2022-03-27 20:00:07,116.78,26
2022-03-27 20:00:24,120.13,85
2022-03-27 20:00:26,160.91,40
2022-03-27 20:00:27,88.56,89
2022-03-27 20:00:44,4.78,84
2022-03-27 20:00:45,87.85,62
2022-03-27 20:00:47,21.52,86
2022-03-27 20:15:04,110.73,87
2022-03-27 20:15:05,7.04,14
2022-03-27 20:15:06,2.12,43
2022-03-27 20:15:24,77.38,0
2022-03-27 20:15:26,48.7,79
2022-03-27 20:15:27,14.73,35
2022-03-27 20:15:43,66.01,84
2022-03-27 20:15:45,183.91,46
2022-03-27 20:15:46,97.91,88
2022-03-27 20:30:08,151.51,49
2022-03-27 20:30:09,143.84,13
2022-03-27 20:30:10,1.05,16
2022-03-27 20:30:26,135.83,54
2022-03-27 20:30:28,67.99,89
2022-03-27 20:30:31,85.03,43
2022-03-27 20:30:47,146.55,5
2022-03-27 20:30:48,193.45999999999998,120
2022-03-27 20:45:11,188.99,98
2022-03-27 20:45:17,158.61,18
2022-03-27 20:45:18,175.95,40
2022-03-27 20:45:32,165.99,26
2022-03-27 20:45:35,43.34,13
2022-03-27 20:45:38,120.08,17
2022-03-27 20:45:50,68.08,88
2022-03-27 20:45:52,0.93,71
2022-03-27 20:45:58,124.9,56
2022-03-27 21:00:01,161.24,19
2022-03-27 21:00:27,71.96,8
2022-03-27 21:00:28,64.08,92
2022-03-27 21:00:35,134.09,49
2022-03-27 21:00:55,180.73,94
2022-03-27 21:00:56,168.69,76
2022-03-27 21:15:00,124.16,41
2022-03-27 21:15:02,86.29,95
2022-03-27 21:15:27,31.57,53
2022-03-27 21:15:31,57.64,100
2022-03-27 21:15:36,177.0,17
2022-03-27 21:15:55,111.1,66
2022-03-27 21:30:02,117.59,45
2022-03-27 21:30:03,119.82,71
2022-03-27 21:30:06,50.49,88
2022-03-27 21:30:31,116.82,72
2022-03-27 21:30:33,148.83,80
2022-03-27 21:30:37,161.61,99
2022-03-27 21:45:08,4.08,69
2022-03-27 21:45:10,66.11,55
2022-03-27 21:45:11,40.94,35
2022-03-27 21:45:38,42.83,53
2022-03-27 21:45:39,197.82,70
2022-03-27 21:45:41,18.32,65
2022-03-27 22:00:01,172.02,52
2022-03-27 22:00:10,125.67,19
2022-03-27 22:00:59,176.43,9
2022-03-27 22:15:01,55.95,32
2022-03-27 22:15:13,32.51,10
2022-03-27 22:15:53,126.64,17
2022-03-27 22:30:09,157.07,86
2022-03-27 22:30:23,161.52,71
2022-03-27 22:30:42,74.73,5
2022-03-27 22:30:56,82.54,79
2022-03-27 22:45:01,60.02,47
2022-03-27 22:45:27,11.36,70
2022-03-27 23:00:41,24.22,28
2022-03-28 10:00:40,182.05,30
2022-03-28 10:00:52,82.65,22
2022-03-28 10:15:44,138.45,38
2022-03-28 10:15:54,58.08,61
2022-03-28 10:30:07,147.42,43
2022-03-28 10:30:18,155.29,91
2022-03-28 10:30:27,123.33,83
2022-03-28 10:45:06,120.67,59
2022-03-28 10:45:46,140.99,70
2022-03-28 11:00:22,103.93,14
2022-03-28 11:00:26,42.62,1
2022-03-28 11:00:49,91.95,72
2022-03-28 11:00:58,76.17,67
2022-03-28 11:15:06,74.14,14
2022-03-28 11:15:28,47.73,39
2022-03-28 11:15:54,34.23,64
2022-03-28 11:30:37,61.04,21
2022-03-28 11:30:38,87.84,94
2022-03-28 11:30:57,27.72,15
2022-03-28 11:45:02,159.91,71
2022-03-28 11:45:03,162.36,91
2022-03-28 11:45:33,88.09,99
2022-03-28 12:00:07,137.61,97
2022-03-28 12:00:21,167.91,32
2022-03-28 12:00:32,136.24,89
2022-03-28 12:00:44,149.68,70
2022-03-28 12:00:59,9.73,61
2022-03-28 12:15:00,51.55,34
2022-03-28 12:15:15,24.02,4
2022-03-28 12:15:28,149.65,100
2022-03-28 12:15:36,39.88,54
2022-03-28 12:15:50,159.83,87
2022-03-28 12:30:02,45.27,84
2022-03-28 12:30:15,3.77,11
2022-03-28 12:30:46,110.6,96
2022-03-28 12:30:54,152.78,34
2022-03-28 12:45:17,176.09,62
2022-03-28 12:45:31,55.61,70
2022-03-28 12:45:42,165.18,19
2022-03-28 12:45:49,156.9,25
2022-03-28 12:45:55,165.58,28
2022-03-28 13:00:27,16.51,87
2022-03-28 13:00:29,83.09,4
2022-03-28 13:00:30,77.05,86
2022-03-28 13:00:59,301.28999999999996,158
2022-03-28 13:15:21,105.62,39
2022-03-28 13:15:27,65.94,98
2022-03-28 13:15:28,178.13,6
2022-03-28 13:15:55,140.92,43
2022-03-28 13:15:56,155.08,77
2022-03-28 13:15:58,96.55,23
2022-03-28 13:30:07,165.53,81
2022-03-28 13:30:09,195.08,86
2022-03-28 13:30:18,37.94,22
2022-03-28 13:30:39,198.15,9
2022-03-28 13:30:42,117.34,89
2022-03-28 13:30:52,156.65,70
2022-03-28 13:45:08,144.08,64
2022-03-28 13:45:10,34.27,42
2022-03-28 13:45:12,2.95,8
2022-03-28 13:45:40,113.89,59
2022-03-28 13:45:43,104.86,66
2022-03-28 13:45:44,20.13,20
2022-03-28 14:00:08,77.59,1
2022-03-28 14:00:36,145.8,25
2022-03-28 14:00:42,129.67,49
2022-03-28 14:00:43,184.02,53
2022-03-28 14:00:53,1.56,73
2022-03-28 14:15:17,197.08,35
2022-03-28 14:15:25,61.66,43
2022-03-28 14:15:26,66.82,11
2022-03-28 14:15:34,20.58,74
2022-03-28 14:15:47,52.23,85
2022-03-28 14:30:08,176.57,91
2022-03-28 14:30:11,139.33,4
2022-03-28 14:30:24,196.0,59
2022-03-28 14:30:29,144.01,63
2022-03-28 14:30:53,84.11,81
2022-03-28 14:45:37,43.84,97
2022-03-28 14:45:42,188.6,41
2022-03-28 14:45:50,196.37,10
2022-03-28 14:45:53,179.57999999999998,64
2022-03-28 15:00:02,54.95,52
2022-03-28 15:00:14,6.17,69
2022-03-28 15:00:20,176.24,26
2022-03-28 15:15:25,73.24,60
2022-03-28 15:15:35,90.4,39
2022-03-28 15:15:45,74.79,98
2022-03-28 15:15:50,0.8,53
2022-03-28 15:30:11,130.88,66
2022-03-28 15:30:16,86.48,16
2022-03-28 15:30:30,19.32,8
2022-03-28 15:30:32,87.42,73
2022-03-28 15:45:33,197.96,30
2022-03-28 15:45:42,36.83,79
2022-03-28 15:45:54,159.98,11
2022-03-28 16:00:10,123.68,7
2022-03-28 16:00:21,190.34,65
2022-03-28 16:00:25,18.71,4
2022-03-28 16:00:35,69.72,13
2022-03-28 16:15:05,44.57,14
2022-03-28 16:15:11,188.84,15
2022-03-28 16:15:52,136.79,47
2022-03-28 16:30:19,186.06,34
2022-03-28 16:30:37,116.84,90
2022-03-28 16:30:51,161.07,7
2022-03-28 16:30:56,146.38,5
2022-03-28 16:45:07,103.66,13
2022-03-28 16:45:20,33.93,10
2022-03-28 16:45:32,122.79,28
2022-03-28 16:45:41,109.25,14
2022-03-28 17:00:08,10.13,8
2022-03-28 17:00:22,135.19,84
2022-03-28 17:00:36,198.69,28
2022-03-28 17:00:50,69.01,5
2022-03-28 17:15:01,9.06,35
2022-03-28 17:15:08,61.18,37
2022-03-28 17:15:16,161.47,74
2022-03-28 17:15:42,62.32,89
2022-03-28 17:15:51,155.78,88
2022-03-28 17:30:01,114.77,55
2022-03-28 17:30:20,162.17,42
2022-03-28 17:30:32,112.26,34
2022-03-28 17:30:51,137.21,98
2022-03-28 17:45:28,108.58000000000001,117
2022-03-28 17:45:37,110.33,3
2022-03-28 17:45:45,169.25,34
2022-03-28 17:45:49,22.56,26
2022-03-28 18:00:16,58.45,61
2022-03-28 18:00:17,47.17,39
2022-03-28 18:00:18,30.48,78
2022-03-28 18:00:49,348.19,115
2022-03-28 18:00:53,28.07,65
2022-03-28 18:15:15,170.49,19
2022-03-28 18:15:17,98.6,0
2022-03-28 18:15:22,120.68,94
2022-03-28 18:15:44,144.24,3
2022-03-28 18:15:47,178.95,44
2022-03-28 18:15:48,84.12,97
2022-03-28 18:30:07,64.63,67
2022-03-28 18:30:09,5.71,60
2022-03-28 18:30:12,36.21,54
2022-03-28 18:30:36,192.97,23
2022-03-28 18:30:42,101.37,62
2022-03-28 18:30:48,173.32,53
2022-03-28 18:45:02,70.4,52
2022-03-28 18:45:04,172.35,68
2022-03-28 18:45:06,137.57,55
2022-03-28 18:45:32,158.5,98
2022-03-28 18:45:34,161.42,14
2022-03-28 18:45:35,135.63,98
2022-03-28 19:00:01,116.39,41
2022-03-28 19:00:04,38.69,84
2022-03-28 19:00:08,89.6,17
2022-03-28 19:00:38,52.49,92
2022-03-28 19:00:44,12.67,74
2022-03-28 19:00:51,80.94,72
2022-03-28 19:00:57,184.62,64
2022-03-28 19:15:14,16.94,21
2022-03-28 19:15:19,121.72,54
2022-03-28 19:15:24,118.82,62
2022-03-28 19:15:25,181.86,75
2022-03-28 19:15:30,84.35,9
2022-03-28 19:15:34,31.6,71
2022-03-28 19:15:41,149.39,5
2022-03-28 19:15:45,48.18,12
2022-03-28 19:30:00,87.26,16
2022-03-28 19:30:02,156.61,27
2022-03-28 19:30:05,167.55,32
2022-03-28 19:30:09,5.97,39
2022-03-28 19:30:18,2.86,93
2022-03-28 19:30:50,50.89,55
2022-03-28 19:30:55,36.82,62
2022-03-28 19:45:23,32.74,1
2022-03-28 19:45:25,87.03,44
2022-03-28 19:45:29,103.71,82
2022-03-28 19:45:33,168.34,12
2022-03-28 19:45:42,43.69,1
2022-03-28 19:45:45,168.79,75
2022-03-28 19:45:53,19.06,9
2022-03-28 20:00:00,154.7,19
2022-03-29 08:00:56,65.1,29
2022-03-29 08:15:27,79.68,96
2022-03-29 08:30:54,230.70999999999998,159
2022-03-29 08:45:40,179.34,85
2022-03-29 09:00:30,17.16,86
2022-03-29 09:00:37,69.38,3
2022-03-29 09:00:58,17.91,72
2022-03-29 09:15:04,103.88,20
2022-03-29 09:15:30,160.68,62
2022-03-29 09:15:42,147.93,23
2022-03-29 09:30:49,98.61,21
2022-03-29 09:30:52,111.75,97
2022-03-29 09:30:56,93.78,92
2022-03-29 09:45:17,176.7,49
2022-03-29 09:45:53,72.21,26
2022-03-29 09:45:57,100.02,62
2022-03-29 10:00:09,165.48,41
2022-03-29 10:00:13,123.08,64
2022-03-29 10:00:21,114.45,49
2022-03-29 10:15:35,101.24,67
2022-03-29 10:15:52,19.71,16
2022-03-29 10:15:57,182.7,8
2022-03-29 10:30:45,127.42,0
